investor_id,fund_code,date_id,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV001178,102887,884,Redemption,343872,West Bengal,Kolkata,T30,26-35,Female,10.3,Mandate,Verified
INV003404,125498,884,SIP,20938,Tamil Nadu,Chennai,T30,36-45,Male,26.8,Cheque,Verified
INV004357,125497,884,Lumpsum,271239,Delhi,Gurugram,T30,46-55,Female,55.6,Net Banking,Verified
INV000609,120844,884,Redemption,32430,Tamil Nadu,Coimbatore,B30,18-25,Male,3.9,UPI,Verified
INV001813,101207,884,Redemption,118093,Karnataka,Mysore,B30,36-45,Male,27.0,Net Banking,Verified
INV003578,125498,884,SIP,4511,Uttar Pradesh,Lucknow,T30,36-45,Female,36.5,UPI,Verified
INV000014,125497,884,SIP,6852,Tamil Nadu,Chennai,T30,18-25,Male,4.3,Mandate,Verified
INV001536,118633,884,SIP,55507,Karnataka,Mysore,B30,26-35,Male,17.9,UPI,Verified
INV003851,119092,884,SIP,5186,Karnataka,Bangalore,T30,46-55,Male,60.6,UPI,Verified
INV003651,100016,884,SIP,439,Gujarat,Surat,T30,26-35,Male,14.6,Cheque,Verified
INV003795,119552,884,Redemption,76942,West Bengal,Kolkata,T30,18-25,Male,7.6,Net Banking,Verified
INV001069,148568,884,SIP,25766,Telangana,Hyderabad,T30,26-35,Male,19.1,Cheque,Verified
INV003410,120503,884,SIP,17471,Madhya Pradesh,Indore,T30,26-35,Male,7.7,Net Banking,Verified
INV001566,119094,884,Lumpsum,310514,West Bengal,Kolkata,T30,18-25,Male,7.8,Mandate,Verified
INV001668,102887,884,SIP,7150,Rajasthan,Udaipur,B30,36-45,Female,22.4,Cheque,Verified
INV003722,118635,884,SIP,25876,Maharashtra,Nashik,B30,36-45,Female,50.8,UPI,Verified
INV002182,120505,884,SIP,11390,Madhya Pradesh,Bhopal,B30,36-45,Male,54.3,Net Banking,Verified
INV003188,119551,884,Lumpsum,196508,Tamil Nadu,Coimbatore,B30,26-35,Male,11.0,Cheque,Verified
INV003897,119598,884,SIP,15507,Tamil Nadu,Coimbatore,B30,26-35,Male,24.0,Mandate,Verified
INV004630,118632,884,SIP,478,Madhya Pradesh,Bhopal,B30,26-35,Female,6.3,Net Banking,Verified
INV002896,102885,884,Redemption,12276,Maharashtra,Nashik,B30,26-35,Male,21.5,Mandate,Pending
INV004630,120843,884,SIP,2148,Madhya Pradesh,Bhopal,B30,26-35,Female,6.3,UPI,Verified
INV002321,119095,884,SIP,25499,Telangana,Hyderabad,T30,26-35,Male,22.5,Cheque,Pending
INV001563,120843,884,SIP,41877,Rajasthan,Jaipur,T30,36-45,Male,59.1,Net Banking,Verified
INV001137,101206,884,SIP,7046,West Bengal,Kolkata,T30,56+,Female,55.8,Mandate,Verified
INV003878,100016,884,SIP,12511,Haryana,Gurugram,T30,56+,Male,27.9,Net Banking,Verified
INV000625,102885,884,Lumpsum,413562,Rajasthan,Jaipur,T30,46-55,Female,19.7,Mandate,Verified
INV003338,119094,884,SIP,2977,Haryana,Faridabad,B30,46-55,Male,69.2,UPI,Verified
INV000939,125498,884,SIP,821,Karnataka,Bangalore,T30,26-35,Male,19.6,Cheque,Verified
INV001121,119120,885,SIP,26023,Rajasthan,Udaipur,B30,36-45,Male,52.0,Net Banking,Verified
INV003870,102885,885,Redemption,75903,West Bengal,Kolkata,T30,26-35,Male,15.0,Mandate,Verified
INV003161,119552,885,SIP,2230,Uttar Pradesh,Kanpur,B30,36-45,Female,30.2,UPI,Verified
INV001301,120844,885,Redemption,313412,Delhi,New Delhi,T30,26-35,Male,19.1,Cheque,Verified
INV003432,102886,885,SIP,10785,Uttar Pradesh,Agra,B30,56+,Female,11.2,Cheque,Pending
INV001326,119551,885,SIP,1089,Rajasthan,Udaipur,B30,46-55,Male,54.9,Cheque,Verified
INV002989,149323,885,SIP,2834,Haryana,Faridabad,B30,46-55,Male,16.3,Cheque,Verified
INV002367,120844,885,SIP,8000,Telangana,Hyderabad,T30,26-35,Male,13.9,Mandate,Verified
INV001976,125497,885,SIP,6418,Madhya Pradesh,Indore,T30,26-35,Female,6.1,Cheque,Verified
INV000856,119599,885,Lumpsum,303519,Madhya Pradesh,Indore,T30,26-35,Male,24.8,Mandate,Verified
INV001514,119092,885,SIP,5781,Delhi,Gurugram,T30,46-55,Male,75.8,Cheque,Pending
INV004439,149323,885,SIP,8079,Haryana,Faridabad,B30,26-35,Male,8.6,Net Banking,Verified
INV000609,101207,885,Redemption,267007,Tamil Nadu,Coimbatore,B30,18-25,Male,3.9,Mandate,Verified
INV000439,120504,885,Lumpsum,277443,Rajasthan,Udaipur,B30,56+,Male,23.4,Net Banking,Verified
INV004982,118632,885,SIP,4520,Haryana,Faridabad,B30,18-25,Female,7.9,UPI,Verified
INV002934,120504,885,Lumpsum,123431,Delhi,Noida,T30,36-45,Male,25.8,Net Banking,Verified
INV003581,118632,885,SIP,842,Tamil Nadu,Coimbatore,B30,56+,Male,15.3,Cheque,Verified
INV002418,119598,885,SIP,15190,Haryana,Faridabad,B30,36-45,Male,34.0,Net Banking,Pending
INV002491,101206,885,Redemption,33768,Karnataka,Mysore,B30,18-25,Male,4.4,Cheque,Verified
INV000844,125498,885,SIP,2812,Gujarat,Surat,T30,26-35,Male,6.5,Cheque,Verified
INV002535,102885,885,Redemption,387120,Rajasthan,Udaipur,B30,36-45,Male,22.6,Mandate,Verified
INV003661,100033,885,Lumpsum,256158,Delhi,Noida,T30,18-25,Female,6.4,Mandate,Verified
INV003633,101206,885,Redemption,109797,Madhya Pradesh,Bhopal,B30,26-35,Male,11.8,Cheque,Verified
INV001127,100033,885,Lumpsum,372954,West Bengal,Kolkata,T30,26-35,Female,14.9,Mandate,Verified
INV001573,102885,885,Redemption,540734,Tamil Nadu,Coimbatore,B30,26-35,Male,20.7,Mandate,Verified
INV004100,120843,885,Lumpsum,73955,Delhi,Gurugram,T30,26-35,Male,20.7,UPI,Verified
INV001355,119093,885,SIP,7936,Tamil Nadu,Chennai,T30,46-55,Female,89.8,Cheque,Verified
INV004538,100025,885,SIP,3436,Telangana,Hyderabad,T30,26-35,Male,23.3,UPI,Verified
INV003409,120505,885,Lumpsum,45559,Karnataka,Mysore,B30,46-55,Male,44.2,Cheque,Verified
INV002542,101206,885,SIP,3085,Telangana,Hyderabad,T30,26-35,Female,15.9,UPI,Verified
INV000057,119092,885,SIP,6162,Tamil Nadu,Chennai,T30,36-45,Male,59.9,Net Banking,Pending
INV002619,119092,885,Lumpsum,320602,Gujarat,Ahmedabad,T30,18-25,Male,3.4,UPI,Verified
INV002862,120507,885,SIP,3494,Telangana,Hyderabad,T30,56+,Male,72.7,UPI,Verified
INV001492,120843,885,Lumpsum,561517,Tamil Nadu,Chennai,T30,26-35,Male,19.6,Net Banking,Verified
INV000256,119095,885,Lumpsum,409027,Delhi,New Delhi,T30,36-45,Male,14.0,Net Banking,Verified
INV001624,120842,885,Lumpsum,32610,Uttar Pradesh,Lucknow,T30,26-35,Female,18.4,Net Banking,Verified
INV000886,119092,885,Lumpsum,11218,Punjab,Chandigarh,T30,26-35,Male,20.5,Mandate,Verified
INV002448,125498,885,Redemption,198075,Madhya Pradesh,Bhopal,B30,26-35,Male,24.7,Cheque,Verified
INV003435,119120,885,Lumpsum,32015,Maharashtra,Nashik,B30,26-35,Female,17.8,Mandate,Verified
INV002778,120842,885,SIP,8895,Punjab,Chandigarh,T30,26-35,Female,13.5,Net Banking,Verified
INV001387,119095,885,SIP,899,Tamil Nadu,Chennai,T30,36-45,Male,37.4,UPI,Verified
INV000788,102886,885,SIP,22030,Haryana,Gurugram,T30,26-35,Male,20.7,Mandate,Verified
INV004563,102885,885,SIP,8179,Gujarat,Surat,T30,46-55,Female,32.2,Cheque,Verified
INV002224,118635,885,SIP,54851,Rajasthan,Udaipur,B30,26-35,Male,21.4,UPI,Verified
INV000230,119120,885,SIP,8472,Haryana,Faridabad,B30,18-25,Male,3.3,Mandate,Verified
INV000901,100033,885,SIP,443,Delhi,Gurugram,T30,46-55,Female,67.4,Net Banking,Verified
INV004257,148568,885,SIP,2844,Telangana,Hyderabad,T30,36-45,Male,22.0,UPI,Verified
INV001911,149324,885,Lumpsum,266161,Gujarat,Surat,T30,46-55,Male,91.9,Cheque,Verified
INV000131,120503,885,SIP,8277,Telangana,Hyderabad,T30,36-45,Female,16.8,UPI,Pending
INV002114,118632,885,Lumpsum,317082,Rajasthan,Udaipur,B30,18-25,Female,5.5,Net Banking,Verified
INV004863,118634,885,SIP,859,Maharashtra,Mumbai,T30,26-35,Male,21.1,Cheque,Verified
INV002572,120505,885,Lumpsum,307944,Rajasthan,Jaipur,T30,56+,Male,19.5,Mandate,Verified
INV001401,120503,885,SIP,416,Tamil Nadu,Coimbatore,B30,26-35,Male,15.6,Mandate,Verified
INV001116,119598,885,Lumpsum,78793,Haryana,Faridabad,B30,36-45,Male,17.8,Mandate,Verified
INV001683,120506,885,Lumpsum,58623,Haryana,Gurugram,T30,26-35,Male,8.7,UPI,Verified
INV004754,120505,885,Lumpsum,380709,Telangana,Hyderabad,T30,36-45,Female,51.5,Net Banking,Verified
INV002177,120504,885,Redemption,496304,Haryana,Gurugram,T30,26-35,Male,13.2,UPI,Verified
INV001198,119095,885,SIP,29612,Maharashtra,Mumbai,T30,26-35,Female,20.4,Mandate,Verified
INV001618,120506,885,SIP,23707,Karnataka,Bangalore,T30,56+,Female,28.0,Mandate,Verified
INV004733,100025,885,Lumpsum,435231,Telangana,Hyderabad,T30,18-25,Male,5.4,UPI,Verified
INV001618,100016,885,Redemption,270242,Karnataka,Bangalore,T30,56+,Female,28.0,UPI,Verified
INV001160,149322,885,SIP,2335,Karnataka,Mysore,B30,36-45,Female,13.8,Net Banking,Verified
INV003360,118636,886,Redemption,256591,Madhya Pradesh,Indore,T30,26-35,Female,19.5,Cheque,Verified
INV004500,100033,886,SIP,11784,Karnataka,Mysore,B30,46-55,Male,45.2,Mandate,Verified
INV003429,118632,886,Lumpsum,78773,Telangana,Hyderabad,T30,26-35,Male,16.0,Cheque,Verified
INV002799,119552,886,SIP,17417,Uttar Pradesh,Lucknow,T30,36-45,Male,50.5,Mandate,Verified
INV004602,101207,886,Lumpsum,43522,Delhi,Noida,T30,26-35,Female,9.4,Net Banking,Verified
INV000312,100033,886,SIP,526,Gujarat,Ahmedabad,T30,18-25,Male,7.1,UPI,Verified
INV002949,102885,886,SIP,2431,Rajasthan,Jaipur,T30,26-35,Female,16.8,Net Banking,Verified
INV004595,100016,886,SIP,9936,Rajasthan,Udaipur,B30,36-45,Male,24.0,Mandate,Verified
INV001895,149324,886,Redemption,426356,Gujarat,Ahmedabad,T30,36-45,Male,56.4,UPI,Verified
INV002908,119092,886,SIP,1043,Maharashtra,Nashik,B30,36-45,Female,28.9,UPI,Verified
INV001265,119120,886,Lumpsum,354556,Tamil Nadu,Coimbatore,B30,26-35,Male,20.3,Mandate,Verified
INV001566,100016,886,SIP,1043,West Bengal,Kolkata,T30,18-25,Male,7.8,Cheque,Verified
INV002502,118633,886,Lumpsum,72722,Tamil Nadu,Coimbatore,B30,26-35,Male,23.6,Cheque,Verified
INV002513,120844,886,Lumpsum,176059,Punjab,Amritsar,B30,26-35,Female,10.6,Mandate,Verified
INV001068,102887,886,Lumpsum,103448,West Bengal,Kolkata,T30,26-35,Male,6.1,Net Banking,Verified
INV003666,149324,886,Lumpsum,44430,Gujarat,Surat,T30,18-25,Male,4.3,UPI,Verified
INV001467,101207,886,Lumpsum,166575,Punjab,Chandigarh,T30,36-45,Male,32.5,UPI,Verified
INV000482,118634,886,SIP,27133,Maharashtra,Mumbai,T30,26-35,Male,7.6,Net Banking,Pending
INV004359,120843,886,SIP,59608,Delhi,New Delhi,T30,26-35,Male,9.4,UPI,Pending
INV003705,149322,886,SIP,859,Telangana,Hyderabad,T30,26-35,Male,8.0,UPI,Verified
INV004857,119120,886,SIP,10972,Delhi,Noida,T30,26-35,Male,15.3,UPI,Verified
INV001677,102885,886,Redemption,250791,Rajasthan,Udaipur,B30,26-35,Male,23.2,Cheque,Verified
INV001233,119599,886,SIP,17067,Telangana,Hyderabad,T30,26-35,Male,11.7,Cheque,Verified
INV003521,119551,886,SIP,2477,Rajasthan,Jaipur,T30,46-55,Male,95.4,UPI,Verified
INV000477,119120,886,Redemption,523098,Uttar Pradesh,Lucknow,T30,18-25,Female,5.3,UPI,Verified
INV001004,119552,886,Redemption,273767,Uttar Pradesh,Kanpur,B30,18-25,Male,3.8,Mandate,Verified
INV003871,119120,886,Redemption,359245,Uttar Pradesh,Agra,B30,18-25,Male,7.6,Mandate,Verified
INV003783,101206,886,SIP,947,Madhya Pradesh,Indore,T30,18-25,Male,3.5,UPI,Pending
INV002497,148568,886,SIP,3196,Telangana,Hyderabad,T30,26-35,Female,13.0,Net Banking,Verified
INV004149,149322,886,SIP,54629,Rajasthan,Udaipur,B30,56+,Female,78.2,Mandate,Pending
INV003756,118634,886,Lumpsum,47771,Telangana,Hyderabad,T30,26-35,Male,6.9,UPI,Verified
INV000819,119092,886,Lumpsum,248559,Karnataka,Bangalore,T30,36-45,Male,56.5,Net Banking,Verified
INV000855,120507,886,Redemption,60449,Maharashtra,Pune,T30,56+,Male,57.1,Cheque,Verified
INV002740,118633,886,Lumpsum,237716,Maharashtra,Mumbai,T30,26-35,Female,24.5,Mandate,Verified
INV003698,118632,886,SIP,6872,Madhya Pradesh,Bhopal,B30,36-45,Female,41.5,Cheque,Verified
INV000210,119094,886,SIP,15629,Rajasthan,Jaipur,T30,26-35,Male,9.1,UPI,Verified
INV001629,149323,886,Lumpsum,170311,Madhya Pradesh,Indore,T30,26-35,Male,15.0,Mandate,Verified
INV001312,119598,886,SIP,14632,Delhi,Noida,T30,26-35,Male,6.9,Cheque,Verified
INV002683,100025,886,SIP,1009,Haryana,Faridabad,B30,26-35,Male,9.7,UPI,Verified
INV001904,101208,886,SIP,1985,West Bengal,Kolkata,T30,36-45,Female,55.0,Net Banking,Verified
INV000237,100033,886,Lumpsum,367683,Delhi,Gurugram,T30,36-45,Male,43.0,Net Banking,Verified
INV003938,125498,886,SIP,2578,Delhi,Gurugram,T30,36-45,Female,15.3,UPI,Verified
INV004376,119598,886,Redemption,329046,West Bengal,Kolkata,T30,46-55,Female,92.6,Mandate,Pending
INV003560,149322,886,Lumpsum,265554,Rajasthan,Udaipur,B30,26-35,Male,22.5,Mandate,Verified
INV004407,120843,886,SIP,28428,Punjab,Chandigarh,T30,18-25,Male,7.7,Cheque,Verified
INV001415,101207,886,Redemption,253184,Haryana,Gurugram,T30,56+,Male,33.1,UPI,Pending
INV001590,125498,886,Lumpsum,247254,Rajasthan,Jaipur,T30,36-45,Male,46.1,UPI,Verified
INV004653,118633,886,SIP,15984,Rajasthan,Jaipur,T30,46-55,Female,32.2,UPI,Verified
INV003865,120843,886,Lumpsum,226979,Gujarat,Ahmedabad,T30,18-25,Female,3.3,Net Banking,Verified
INV001181,118634,886,SIP,8002,West Bengal,Kolkata,T30,26-35,Male,21.0,Net Banking,Verified
INV004384,102885,886,Lumpsum,291702,Delhi,Noida,T30,26-35,Male,12.1,UPI,Verified
INV001865,119094,886,SIP,6423,Telangana,Hyderabad,T30,18-25,Female,4.3,Cheque,Verified
INV001865,119092,886,Lumpsum,194782,Telangana,Hyderabad,T30,18-25,Female,4.3,Cheque,Verified
INV004335,125497,886,SIP,2933,Gujarat,Ahmedabad,T30,26-35,Female,6.6,Cheque,Pending
INV001061,119092,886,Lumpsum,244936,Punjab,Amritsar,B30,18-25,Male,7.4,Mandate,Verified
INV001781,119598,886,Lumpsum,171772,Punjab,Amritsar,B30,36-45,Male,58.6,Cheque,Pending
INV000388,119093,886,SIP,43396,Maharashtra,Nashik,B30,36-45,Male,33.6,UPI,Verified
INV002085,119599,886,SIP,2445,Telangana,Hyderabad,T30,56+,Female,12.5,Net Banking,Verified
INV002964,118634,886,SIP,5571,Rajasthan,Udaipur,B30,46-55,Male,84.1,Net Banking,Verified
INV004676,149324,886,Lumpsum,208458,Gujarat,Ahmedabad,T30,56+,Male,23.9,Mandate,Verified
INV003798,120507,886,SIP,51283,Karnataka,Bangalore,T30,36-45,Male,53.9,Net Banking,Verified
INV004778,119092,886,Redemption,280583,Telangana,Hyderabad,T30,26-35,Female,14.4,Mandate,Verified
INV004204,100033,886,SIP,17644,Tamil Nadu,Chennai,T30,36-45,Male,51.7,Cheque,Verified
INV002598,119551,886,Lumpsum,502624,Uttar Pradesh,Lucknow,T30,26-35,Male,14.6,UPI,Verified
INV003840,102885,886,SIP,11828,Rajasthan,Jaipur,T30,36-45,Male,54.6,Cheque,Verified
INV003392,119094,886,Redemption,162156,West Bengal,Kolkata,T30,56+,Male,16.5,UPI,Verified
INV000802,125497,886,Lumpsum,96385,Gujarat,Ahmedabad,T30,36-45,Male,34.4,UPI,Pending
INV001458,120844,886,SIP,8376,Tamil Nadu,Coimbatore,B30,46-55,Male,34.9,Net Banking,Pending
INV004004,118636,886,SIP,1859,Delhi,Gurugram,T30,18-25,Male,3.1,Net Banking,Verified
INV000251,118636,886,SIP,12958,Haryana,Faridabad,B30,26-35,Male,19.4,Net Banking,Verified
INV000483,125497,886,SIP,8126,Haryana,Gurugram,T30,18-25,Male,7.7,Cheque,Verified
INV004537,102887,886,Redemption,25259,Delhi,New Delhi,T30,18-25,Female,5.9,Net Banking,Verified
INV003799,120503,886,SIP,6652,Punjab,Amritsar,B30,18-25,Male,5.6,Mandate,Verified
INV000547,118634,886,Lumpsum,304640,West Bengal,Kolkata,T30,26-35,Male,16.6,Net Banking,Verified
INV002486,102885,886,SIP,8057,Gujarat,Surat,T30,56+,Male,16.2,UPI,Verified
INV003226,118632,887,Redemption,359922,Haryana,Gurugram,T30,26-35,Male,21.5,Net Banking,Verified
INV000547,120507,887,SIP,1138,West Bengal,Kolkata,T30,26-35,Male,16.6,Mandate,Verified
INV000575,102886,887,SIP,11813,Punjab,Amritsar,B30,26-35,Female,16.4,Mandate,Verified
INV002264,101208,887,Redemption,445657,Tamil Nadu,Coimbatore,B30,46-55,Female,21.2,Mandate,Verified
INV000521,149324,887,Redemption,288801,West Bengal,Kolkata,T30,26-35,Male,9.7,UPI,Verified
INV003250,120504,887,SIP,11600,Gujarat,Ahmedabad,T30,26-35,Male,11.3,Net Banking,Verified
INV000600,120504,887,SIP,9524,Maharashtra,Mumbai,T30,26-35,Male,17.3,UPI,Verified
INV002384,119092,887,SIP,49207,Karnataka,Mysore,B30,26-35,Male,24.3,UPI,Verified
INV000717,119599,887,Redemption,518109,Tamil Nadu,Chennai,T30,46-55,Male,44.9,Net Banking,Verified
INV004780,120504,887,Redemption,161819,Haryana,Gurugram,T30,36-45,Male,42.4,Cheque,Verified
INV000231,120505,887,Lumpsum,358263,Rajasthan,Udaipur,B30,26-35,Female,22.9,Net Banking,Verified
INV000215,148567,887,Lumpsum,23718,Maharashtra,Nashik,B30,26-35,Female,18.3,Net Banking,Verified
INV000167,118635,887,SIP,6743,Gujarat,Ahmedabad,T30,56+,Male,55.3,Net Banking,Verified
INV004277,102886,887,SIP,2613,Telangana,Hyderabad,T30,26-35,Male,19.6,Net Banking,Verified
INV000763,120843,887,SIP,4966,Punjab,Amritsar,B30,26-35,Female,6.4,UPI,Verified
INV001628,100016,887,SIP,464,Rajasthan,Jaipur,T30,36-45,Female,45.6,Cheque,Verified
INV002139,101207,887,SIP,1843,Haryana,Gurugram,T30,36-45,Female,28.6,Net Banking,Verified
INV002633,148567,887,SIP,24795,Karnataka,Bangalore,T30,26-35,Female,8.1,UPI,Verified
INV002631,125498,887,SIP,43788,Uttar Pradesh,Kanpur,B30,46-55,Female,93.8,Mandate,Pending
INV003833,100025,887,SIP,1729,Delhi,New Delhi,T30,26-35,Male,11.7,Cheque,Verified
INV004915,148569,887,Lumpsum,369435,Uttar Pradesh,Kanpur,B30,26-35,Male,9.6,Cheque,Verified
INV003953,102886,887,SIP,50570,Maharashtra,Pune,T30,36-45,Male,17.4,Net Banking,Pending
INV000072,120842,887,Lumpsum,178049,Gujarat,Ahmedabad,T30,18-25,Female,6.4,Mandate,Verified
INV004239,120504,887,SIP,2281,Karnataka,Bangalore,T30,18-25,Female,6.3,UPI,Pending
INV004953,149322,887,SIP,826,Haryana,Faridabad,B30,36-45,Male,36.3,Mandate,Pending
INV003926,118633,887,Redemption,237556,West Bengal,Kolkata,T30,46-55,Male,92.8,Mandate,Verified
INV001742,119552,887,SIP,2163,Haryana,Gurugram,T30,18-25,Male,3.5,Mandate,Verified
INV002437,120842,887,Lumpsum,27505,Haryana,Faridabad,B30,26-35,Male,24.8,Mandate,Verified
INV002066,120504,887,Redemption,69994,West Bengal,Kolkata,T30,26-35,Female,23.3,UPI,Verified
INV000687,119093,887,Lumpsum,55201,Maharashtra,Pune,T30,36-45,Male,41.0,UPI,Verified
INV000245,120505,887,Redemption,33080,Punjab,Amritsar,B30,26-35,Male,6.2,Mandate,Verified
INV001265,118633,887,SIP,9659,Tamil Nadu,Coimbatore,B30,26-35,Male,20.3,Net Banking,Verified
INV000396,119094,887,Redemption,380791,Rajasthan,Jaipur,T30,46-55,Male,38.5,UPI,Verified
INV001510,120844,887,SIP,1872,Gujarat,Surat,T30,26-35,Male,15.4,Net Banking,Verified
INV002304,149323,887,SIP,26599,Karnataka,Mysore,B30,46-55,Male,57.7,Cheque,Verified
INV001042,120503,887,SIP,8427,Karnataka,Mysore,B30,26-35,Male,13.5,Mandate,Verified
INV002684,120844,887,SIP,563,Delhi,New Delhi,T30,36-45,Female,56.2,UPI,Verified
INV003503,119599,887,Redemption,318710,Karnataka,Mysore,B30,36-45,Male,26.3,Net Banking,Verified
INV003739,120841,887,SIP,3425,Gujarat,Surat,T30,46-55,Female,81.0,Cheque,Verified
INV000351,120506,887,Redemption,141482,Madhya Pradesh,Indore,T30,56+,Female,62.9,Net Banking,Pending
INV000371,102886,887,Lumpsum,128121,Uttar Pradesh,Agra,B30,26-35,Male,14.6,UPI,Verified
INV004428,118633,887,SIP,981,Rajasthan,Udaipur,B30,26-35,Female,6.7,Cheque,Verified
INV000934,119598,887,SIP,999,Delhi,Gurugram,T30,56+,Male,37.4,Net Banking,Verified
INV004604,125497,887,SIP,9717,Haryana,Gurugram,T30,46-55,Male,74.6,UPI,Verified
INV003880,119094,887,SIP,2737,Gujarat,Surat,T30,26-35,Male,9.6,Net Banking,Verified
INV001515,120504,887,SIP,2520,Tamil Nadu,Coimbatore,B30,18-25,Male,7.4,Net Banking,Verified
INV002276,119094,887,SIP,25984,Telangana,Hyderabad,T30,46-55,Male,88.0,Net Banking,Verified
INV004115,101208,887,SIP,41074,Madhya Pradesh,Indore,T30,56+,Male,69.9,Net Banking,Verified
INV003799,100025,888,SIP,17708,Punjab,Amritsar,B30,18-25,Male,5.6,Net Banking,Verified
INV000869,119094,888,SIP,10803,West Bengal,Kolkata,T30,26-35,Female,12.1,Net Banking,Verified
INV001874,119095,888,Lumpsum,378753,Telangana,Hyderabad,T30,36-45,Male,21.3,Cheque,Verified
INV003396,102886,888,Lumpsum,279362,Karnataka,Mysore,B30,26-35,Male,23.4,Net Banking,Verified
INV001530,102885,888,SIP,3012,Telangana,Hyderabad,T30,26-35,Male,21.0,Net Banking,Verified
INV001739,118632,888,SIP,21777,West Bengal,Kolkata,T30,36-45,Female,45.5,UPI,Verified
INV003383,120841,888,SIP,7708,Karnataka,Mysore,B30,18-25,Male,4.6,Cheque,Verified
INV000789,148569,888,SIP,1859,Gujarat,Surat,T30,56+,Male,47.7,Cheque,Verified
INV001736,100016,888,Lumpsum,267118,Rajasthan,Udaipur,B30,46-55,Female,69.5,Mandate,Verified
INV003311,120506,888,SIP,25268,Madhya Pradesh,Bhopal,B30,26-35,Male,9.5,Cheque,Verified
INV003338,120504,888,Redemption,301348,Haryana,Faridabad,B30,46-55,Male,69.2,Mandate,Verified
INV002262,120503,888,Lumpsum,319645,Rajasthan,Udaipur,B30,26-35,Male,8.2,UPI,Verified
INV000586,118633,888,SIP,44733,West Bengal,Kolkata,T30,36-45,Male,43.8,Mandate,Verified
INV001275,102886,888,Lumpsum,95094,Delhi,Noida,T30,36-45,Female,37.4,UPI,Verified
INV004278,102887,888,Redemption,426053,Punjab,Chandigarh,T30,26-35,Male,21.8,Mandate,Verified
INV002466,118633,888,SIP,9679,Madhya Pradesh,Indore,T30,36-45,Male,36.9,Cheque,Verified
INV001296,118632,888,Lumpsum,96817,Gujarat,Ahmedabad,T30,26-35,Male,15.0,Net Banking,Verified
INV003808,149322,888,SIP,5718,Madhya Pradesh,Bhopal,B30,46-55,Female,62.5,Mandate,Verified
INV003344,120506,888,Redemption,105775,Haryana,Gurugram,T30,36-45,Female,52.5,UPI,Verified
INV002606,120843,888,SIP,10577,Telangana,Hyderabad,T30,26-35,Female,8.1,Cheque,Verified
INV002911,120504,888,Redemption,237447,Gujarat,Surat,T30,26-35,Male,24.1,UPI,Verified
INV003391,102887,888,SIP,2513,West Bengal,Kolkata,T30,26-35,Male,20.2,Cheque,Pending
INV001909,118634,888,Redemption,451051,Telangana,Hyderabad,T30,36-45,Male,34.2,Net Banking,Verified
INV003422,102887,888,Lumpsum,114957,Uttar Pradesh,Lucknow,T30,26-35,Male,9.0,Net Banking,Verified
INV002060,100016,888,SIP,8133,Madhya Pradesh,Indore,T30,36-45,Male,31.8,Mandate,Verified
INV000127,119092,888,Lumpsum,163476,Delhi,Gurugram,T30,18-25,Male,7.3,UPI,Verified
INV000491,119093,888,Lumpsum,255712,Madhya Pradesh,Indore,T30,56+,Male,58.2,UPI,Verified
INV002693,120504,888,SIP,50991,Uttar Pradesh,Kanpur,B30,26-35,Male,22.5,Net Banking,Verified
INV002152,100016,888,SIP,16645,Tamil Nadu,Coimbatore,B30,46-55,Male,69.8,Mandate,Verified
INV003700,120843,888,Lumpsum,248317,Maharashtra,Nashik,B30,46-55,Male,42.6,Cheque,Verified
INV002813,119598,888,Redemption,296345,Punjab,Chandigarh,T30,26-35,Male,13.5,Net Banking,Verified
INV001478,118634,888,SIP,1983,Maharashtra,Mumbai,T30,36-45,Male,24.2,UPI,Pending
INV002130,100016,888,SIP,1171,Maharashtra,Pune,T30,46-55,Male,22.5,UPI,Pending
INV000169,101208,888,Redemption,112393,Rajasthan,Jaipur,T30,26-35,Male,6.9,UPI,Verified
INV000457,148569,888,SIP,5495,Haryana,Faridabad,B30,26-35,Female,22.3,Mandate,Verified
